router,host,sim_time,created,started,relayed,aborted,dropped,removed,delivered,delivery_prob,response_prob,overhead_ratio,latency_avg,latency_med,hopcount_avg,hopcount_med,buffertime_avg,buffertime_med
0,380.0,18000.0,609.0,1467801.0,825446.0,642176.0,816828.0,0.0,92.0,0.1511,0.0,8971.2391,2262.9924,1832.8,15.6739,12.0,174.8265,120.7
0,280.0,46800.1,1584.0,2361919.0,1353137.0,1008692.0,1347841.0,0.0,225.0,0.142,0.0,6012.9422,3518.5053,2539.5,12.7067,10.0,224.1567,150.4
0,270.0,64800.1,2194.0,3122984.0,1800233.0,1322669.0,1795586.0,0.0,325.0,0.1481,0.0,5538.1785,3751.2098,2452.8,12.92,10.0,228.3974,151.1
0,300.0,46800.1,1584.0,2711538.0,1563244.0,1148202.0,1557268.0,0.0,230.0,0.1452,0.0,6795.713,3324.0378,2411.5,13.2696,11.0,209.9288,140.2
0,250.0,72000.1,2436.0,3002047.0,1720931.0,1281043.0,1716906.0,0.0,408.0,0.1675,0.0,4216.9681,3726.361,2637.3,12.3799,10.0,246.2222,163.9
0,290.0,50400.1,1707.0,2704818.0,1545652.0,1159060.0,1540173.0,0.0,247.0,0.1447,0.0,6256.7004,3266.0352,2360.8,14.1174,12.0,216.3735,144.8
0,290.0,43200.1,1461.0,2303912.0,1313800.0,990017.0,1308157.0,0.0,217.0,0.1485,0.0,6053.3779,3101.9553,2204.1,13.5392,11.0,216.2514,145.1
0,400.0,14400.0,489.0,1275067.0,708748.0,566124.0,699594.0,0.0,81.0,0.1656,0.0,8748.9753,1828.6062,1336.5,11.8519,8.0,165.3501,115.7
0,400.0,21600.1,730.0,1961959.0,1106377.0,855418.0,1097483.0,0.0,107.0,0.1466,0.0,10338.972,2552.4757,1660.6,12.9346,9.0,168.8944,115.9
0,290.0,54000.1,1828.0,2904723.0,1661960.0,1242657.0,1656495.0,0.0,269.0,0.1472,0.0,6177.29,3370.2279,2465.9,14.1561,12.0,216.4423,144.7
0,280.0,61200.1,2071.0,3106188.0,1784317.0,1321782.0,1779237.0,0.0,293.0,0.1415,0.0,6088.8191,3605.8945,2555.4,12.6553,10.0,224.6368,150.7
0,290.0,28800.1,975.0,1517688.0,861482.0,656098.0,855584.0,0.0,142.0,0.1456,0.0,6065.7746,2712.719,1833.9,12.7746,11.0,217.1332,146.7
0,240.0,75600.1,2557.0,2934535.0,1683554.0,1250906.0,1679791.0,0.0,387.0,0.1513,0.0,4349.2687,3550.5974,2340.7,11.5452,10.0,252.4944,167.2
0,390.0,18000.0,609.0,1553905.0,879132.0,674581.0,870128.0,0.0,87.0,0.1429,0.0,10103.9655,1908.254,1359.2,12.5977,11.0,168.5729,117.7
0,410.0,46800.1,1584.0,4571613.0,2631294.0,1940146.0,2622956.0,0.0,207.0,0.1307,0.0,12710.5652,3028.5029,2026.5,15.0,13.0,166.7518,113.9
0,230.0,79200.0,2679.0,2878466.0,1657879.0,1220519.0,1654441.0,0.0,381.0,0.1422,0.0,4350.3885,3387.4782,2430.5,11.8714,10.0,260.5462,173.3
0,460.0,90000.0,3042.0,10868395.0,6319079.0,4549102.0,6310408.0,0.0,399.0,0.1312,0.0,15836.2907,3066.2113,2194.6,15.5539,13.0,153.2515,105.0
0,380.0,28800.1,975.0,2420337.0,1374692.0,1045479.0,1366503.0,0.0,141.0,0.1446,0.0,9748.5887,2941.9546,2069.8,15.4255,12.0,176.0954,120.2
0,360.0,36000.1,1219.0,2809958.0,1606094.0,1203698.0,1598778.0,0.0,186.0,0.1526,0.0,8633.914,3205.3957,2131.9,12.9785,11.0,182.6233,123.2
0,290.0,46800.1,1584.0,2504285.0,1429839.0,1074349.0,1424178.0,0.0,230.0,0.1452,0.0,6215.6913,3175.5257,2268.6,13.7826,12.0,216.0736,144.9
0,290.0,57600.1,1949.0,3106185.0,1780075.0,1326015.0,1774638.0,0.0,282.0,0.1447,0.0,6311.3227,3393.644,2491.9,14.2837,12.0,216.3446,144.5
0,310.0,46800.1,1584.0,2822229.0,1629330.0,1192790.0,1623359.0,0.0,224.0,0.1414,0.0,7272.7946,3642.2388,2327.7,13.567,12.0,206.2046,139.2
0,280.0,64800.1,2194.0,3291941.0,1892273.0,1399572.0,1887496.0,0.0,313.0,0.1427,0.0,6044.6006,3579.1569,2555.4,12.5527,10.0,224.8292,150.6
0,300.0,43200.1,1461.0,2493335.0,1435243.0,1057979.0,1429019.0,0.0,216.0,0.1478,0.0,6643.6435,3222.1005,2366.7,13.2593,11.0,209.8773,140.5
0,410.0,21600.1,730.0,2054439.0,1165015.0,889230.0,1155673.0,0.0,106.0,0.1452,0.0,10989.7075,2363.4085,1767.5,13.4811,12.0,165.3329,113.6
0,300.0,50400.1,1707.0,2928006.0,1689561.0,1238339.0,1683649.0,0.0,247.0,0.1447,0.0,6839.3279,3269.7854,2411.5,13.3117,12.0,209.8205,140.1
0,300.0,28800.1,975.0,1635956.0,933487.0,702353.0,927037.0,0.0,139.0,0.1426,0.0,6714.7338,2611.6799,2000.2,12.2662,10.0,209.3885,140.4
0,410.0,14400.0,489.0,1331095.0,744433.0,586477.0,735007.0,0.0,77.0,0.1575,0.0,9666.961,1860.5857,1346.2,12.7662,10.0,161.7246,113.3
0,370.0,54000.1,1828.0,4473364.0,2589142.0,1884066.0,2581705.0,0.0,251.0,0.1373,0.0,10314.3068,3682.6745,2685.8,15.7849,13.0,180.6873,122.8
0,260.0,72000.1,2436.0,3250087.0,1872773.0,1377229.0,1868444.0,0.0,359.0,0.1474,0.0,5215.6379,3409.9677,2408.7,11.5655,9.0,236.1716,157.4
0,400.0,18000.0,609.0,1620920.0,910216.0,710510.0,901188.0,0.0,90.0,0.1478,0.0,10112.5111,2194.1122,1452.6,12.8111,9.0,166.7084,115.4
0,300.0,54000.1,1828.0,3143196.0,1815635.0,1327458.0,1809771.0,0.0,263.0,0.1439,0.0,6902.5551,3333.8654,2428.7,13.5399,12.0,209.8436,140.0
0,500.0,86400.0,2920.0,11979265.0,6969196.0,5009845.0,6959859.0,0.0,366.0,0.1253,0.0,19040.5191,3536.7943,2128.7,17.8224,16.0,144.9025,100.0
0,390.0,28800.1,975.0,2558973.0,1465354.0,1093458.0,1456835.0,0.0,145.0,0.1487,0.0,10104.8897,2415.8131,1782.4,13.7517,12.0,171.7487,117.2
0,370.0,36000.1,1219.0,2947266.0,1692042.0,1255065.0,1684068.0,0.0,163.0,0.1337,0.0,10379.6258,3406.7761,2625.2,15.9632,13.0,179.3598,122.1
0,250.0,75600.1,2557.0,3155039.0,1809854.0,1345109.0,1805722.0,0.0,424.0,0.1658,0.0,4267.5236,3737.5998,2667.0,12.4929,11.0,246.2474,164.0
0,300.0,46800.1,1584.0,2711538.0,1563244.0,1148202.0,1557268.0,0.0,230.0,0.1452,0.0,6795.713,3324.0378,2411.5,13.2696,11.0,209.9288,140.2
0,310.0,43200.1,1461.0,2604483.0,1503398.0,1100992.0,1497124.0,0.0,201.0,0.1376,0.0,7478.592,3449.7318,2263.1,13.6368,12.0,205.4826,139.0
0,310.0,28800.1,975.0,1720647.0,989919.0,730611.0,983161.0,0.0,145.0,0.1487,0.0,6826.0276,3297.4469,2101.2,13.4345,12.0,203.1817,137.3
0,290.0,61200.1,2071.0,3305338.0,1895713.0,1409524.0,1890500.0,0.0,295.0,0.1424,0.0,6425.1458,3379.5437,2491.9,14.2068,12.0,216.3974,144.6
0,240.0,79200.0,2679.0,3075203.0,1764803.0,1310335.0,1761105.0,0.0,405.0,0.1512,0.0,4356.5383,3619.4622,2402.8,11.5605,10.0,252.9944,167.5
0,420.0,21600.1,730.0,2137506.0,1213957.0,923358.0,1204584.0,0.0,104.0,0.1425,0.0,11671.6635,2281.0221,1547.3,14.4038,11.0,161.6312,111.0
0,300.0,57600.1,1949.0,3354588.0,1937995.0,1416490.0,1932341.0,0.0,282.0,0.1447,0.0,6871.3227,3451.8128,2485.8,13.6738,12.0,210.1815,140.2
0,310.0,50400.1,1707.0,3048647.0,1760694.0,1287843.0,1754633.0,0.0,252.0,0.1476,0.0,6985.881,3598.0484,2288.4,13.2262,12.0,206.1762,139.1
0,420.0,14400.0,489.0,1384839.0,775816.0,608845.0,766341.0,0.0,73.0,0.1493,0.0,10626.6164,1845.3575,1252.6,13.0685,10.0,159.3336,111.8
0,410.0,18000.0,609.0,1693950.0,956715.0,737066.0,947313.0,0.0,92.0,0.1511,0.0,10398.0761,2193.762,1559.8,12.8043,10.0,163.705,113.3
0,320.0,46800.1,1584.0,2990729.0,1712759.0,1277857.0,1706411.0,0.0,217.0,0.137,0.0,7891.8986,3377.7866,2090.6,13.4147,11.0,201.4137,135.4
0,290.0,64800.1,2194.0,3505298.0,2011293.0,1493899.0,2006226.0,0.0,304.0,0.1386,0.0,6615.0954,3400.9507,2491.9,14.0691,12.0,216.5185,144.7
0,310.0,46800.1,1584.0,2822229.0,1629330.0,1192790.0,1623359.0,0.0,224.0,0.1414,0.0,7272.7946,3642.2388,2327.7,13.567,12.0,206.2046,139.2
0,380.0,36000.1,1219.0,3069844.0,1755174.0,1314513.0,1746828.0,0.0,185.0,0.1518,0.0,9486.427,3263.4043,2258.5,15.7838,13.0,175.4369,119.5
0,420.0,46800.1,1584.0,4768374.0,2747686.0,2020492.0,2739497.0,0.0,200.0,0.1263,0.0,13737.43,3179.374,2250.4,15.775,12.0,163.112,111.4
0,270.0,72000.1,2436.0,3472975.0,2000549.0,1472347.0,1996448.0,0.0,361.0,0.1482,0.0,5540.687,3693.2507,2440.4,12.7507,10.0,228.3375,151.0
0,310.0,54000.1,1828.0,3273745.0,1891968.0,1381671.0,1886083.0,0.0,264.0,0.1444,0.0,7165.5455,3518.5841,2263.1,13.072,11.0,205.878,138.9
0,400.0,28800.1,975.0,2644866.0,1498456.0,1146243.0,1490079.0,0.0,142.0,0.1456,0.0,10551.507,2737.2197,1795.6,13.6338,12.0,170.4405,116.3
0,430.0,21600.1,730.0,2237670.0,1269719.0,967770.0,1260008.0,0.0,92.0,0.126,0.0,13800.2935,2423.112,1707.2,16.3696,14.0,158.439,108.6
0,320.0,28800.1,975.0,1816909.0,1034504.0,782292.0,1027563.0,0.0,139.0,0.1426,0.0,7441.4748,2854.1475,1660.2,13.295,11.0,200.2175,134.8
0,430.0,14400.0,489.0,1455878.0,815685.0,639994.0,806052.0,0.0,75.0,0.1534,0.0,10874.8,2211.5573,1488.5,16.0533,13.0,154.3468,107.9
0,380.0,54000.1,1828.0,4659868.0,2686345.0,1973364.0,2678790.0,0.0,264.0,0.1444,0.0,10174.5492,3578.1659,2506.8,15.2841,13.0,176.7826,120.0
0,260.0,75600.1,2557.0,3415780.0,1969323.0,1446388.0,1964987.0,0.0,375.0,0.1467,0.0,5250.528,3433.4717,2427.6,11.616,9.0,236.1464,157.4
0,250.0,79200.0,2679.0,3308275.0,1898793.0,1409409.0,1894652.0,0.0,444.0,0.1657,0.0,4275.5608,3775.7714,2680.0,12.3514,10.0,246.3808,164.1
0,320.0,43200.1,1461.0,2755723.0,1576556.0,1179040.0,1569974.0,0.0,202.0,0.1383,0.0,7803.7327,3351.8277,2090.6,13.4653,12.0,200.7192,135.0
0,300.0,61200.1,2071.0,3570541.0,2064552.0,1505873.0,2058931.0,0.0,301.0,0.1453,0.0,6857.9767,3475.3728,2530.7,13.5681,12.0,210.0783,140.2
0,320.0,46800.1,1584.0,2990729.0,1712759.0,1277857.0,1706411.0,0.0,217.0,0.137,0.0,7891.8986,3377.7866,2090.6,13.4147,11.0,201.4137,135.4
0,390.0,36000.1,1219.0,3217934.0,1848372.0,1369396.0,1840149.0,0.0,169.0,0.1386,0.0,10936.1124,2661.5314,1817.8,13.8107,12.0,172.2568,117.8
0,400.0,68400.1,2315.0,6465188.0,3724781.0,2740216.0,3717325.0,0.0,315.0,0.1361,0.0,11823.7016,3454.9625,2275.3,15.1238,13.0,169.8254,115.5
0,410.0,28800.1,975.0,2772070.0,1581855.0,1190026.0,1573177.0,0.0,141.0,0.1446,0.0,11217.8298,2903.5489,1985.3,13.4255,11.0,165.9274,113.6
0,420.0,18000.0,609.0,1759222.0,993389.0,765625.0,983876.0,0.0,87.0,0.1429,0.0,11417.2644,2071.5644,1532.6,13.6207,11.0,159.9962,111.2
0,310.0,57600.1,1949.0,3498305.0,2022447.0,1475739.0,2016552.0,0.0,277.0,0.1421,0.0,7300.2527,3468.2606,2242.4,13.2563,12.0,205.8444,138.9
0,440.0,21600.1,730.0,2336049.0,1335445.0,1000392.0,1325327.0,0.0,92.0,0.126,0.0,14514.7065,2396.6402,1694.0,15.6522,13.0,156.6443,108.0
0,320.0,50400.1,1707.0,3225134.0,1847721.0,1377286.0,1841678.0,0.0,239.0,0.14,0.0,7730.0502,3455.1,2138.2,13.5439,11.0,201.5082,135.4
0,330.0,46800.1,1584.0,3159023.0,1815634.0,1343260.0,1809034.0,0.0,221.0,0.1395,0.0,8214.5385,3352.005,2178.8,13.7647,12.0,196.184,132.6
0,300.0,64800.1,2194.0,3783546.0,2188873.0,1594559.0,2183498.0,0.0,308.0,0.1404,0.0,7105.7305,3461.3032,2532.3,13.5844,12.0,210.3377,140.3
0,440.0,14400.0,489.0,1512463.0,854277.0,657970.0,844132.0,0.0,72.0,0.1472,0.0,11863.9583,1897.1097,1510.4,14.6944,12.0,153.82,107.9
0,330.0,28800.1,975.0,1911219.0,1089226.0,821874.0,1082231.0,0.0,139.0,0.1426,0.0,7835.1583,3044.0885,1881.2,14.0791,12.0,194.9823,131.9
0,280.0,72000.1,2436.0,3659066.0,2104996.0,1553980.0,2100344.0,0.0,344.0,0.1412,0.0,6118.1744,3513.7642,2472.5,12.6483,10.0,224.9613,150.7
0,330.0,46800.1,1584.0,3159023.0,1815634.0,1343260.0,1809034.0,0.0,221.0,0.1395,0.0,8214.5385,3352.005,2178.8,13.7647,12.0,196.184,132.6
0,420.0,28800.1,975.0,2884490.0,1646644.0,1237650.0,1637624.0,0.0,141.0,0.1446,0.0,11677.3262,2817.2582,1966.1,15.0922,12.0,162.0886,110.9
0,400.0,36000.1,1219.0,3335812.0,1899443.0,1436190.0,1890881.0,0.0,177.0,0.1452,0.0,10730.3164,2834.3429,1851.9,14.0678,12.0,170.2289,116.3
0,320.0,54000.1,1828.0,3461070.0,1983791.0,1477151.0,1977716.0,0.0,254.0,0.1389,0.0,7809.2008,3457.348,2157.2,13.4331,11.0,201.5942,135.4
0,450.0,21600.1,730.0,2422967.0,1378640.0,1044114.0,1368288.0,0.0,104.0,0.1425,0.0,13255.1538,2648.6106,1719.1,16.5865,12.0,155.3414,106.7
0,430.0,18000.0,609.0,1843728.0,1040643.0,802886.0,1030838.0,0.0,81.0,0.133,0.0,12846.4444,2479.516,1707.2,16.8395,14.0,156.3243,108.5
0,330.0,43200.1,1461.0,2910893.0,1672386.0,1238390.0,1665531.0,0.0,203.0,0.1389,0.0,8237.3547,3309.4956,2178.8,13.9163,12.0,195.6442,132.2
0,270.0,75600.1,2557.0,3647739.0,2101277.0,1546378.0,2096910.0,0.0,385.0,0.1506,0.0,5456.8623,3615.5958,2438.7,12.7818,10.0,228.1353,150.8
0,260.0,79200.0,2679.0,3585618.0,2068514.0,1517031.0,2064171.0,0.0,392.0,0.1463,0.0,5275.8214,3404.5005,2416.2,11.7015,9.0,236.2692,157.4
0,450.0,14400.0,489.0,1564871.0,876818.0,687845.0,866276.0,0.0,81.0,0.1656,0.0,10823.9136,2143.2691,1056.9,16.6049,12.0,153.089,106.3
0,310.0,61200.1,2071.0,3726516.0,2156979.0,1569415.0,2151125.0,0.0,286.0,0.1381,0.0,7540.8846,3474.8664,2263.1,13.3287,12.0,205.7227,138.6
0,340.0,46800.1,1584.0,3327287.0,1909015.0,1418135.0,1902037.0,0.0,225.0,0.142,0.0,8483.5111,3385.3298,2239.9,14.1556,12.0,190.5197,129.2
0,340.0,28800.1,975.0,2009065.0,1140116.0,868819.0,1133023.0,0.0,143.0,0.1467,0.0,7971.8392,3415.3804,2104.6,14.6503,13.0,190.7383,129.0
0,430.0,46800.1,1584.0,4967593.0,2866255.0,2101126.0,2857267.0,0.0,192.0,0.1212,0.0,14927.4115,3228.2245,2126.9,16.9896,14.0,160.4115,110.1
0,390.0,54000.1,1828.0,4897173.0,2834750.0,2062255.0,2826883.0,0.0,248.0,0.1357,0.0,11429.4435,2930.0444,1938.1,13.7621,11.0,172.9909,117.7
0,340.0,46800.1,1584.0,3327287.0,1909015.0,1418135.0,1902037.0,0.0,225.0,0.142,0.0,8483.5111,3385.3298,2239.9,14.1556,12.0,190.5197,129.2
0,430.0,28800.1,975.0,3017339.0,1725558.0,1291586.0,1716326.0,0.0,126.0,0.1292,0.0,13693.9048,2834.6984,1869.5,16.4762,14.0,159.0475,109.2
0,410.0,36000.1,1219.0,3487454.0,1996220.0,1491057.0,1987364.0,0.0,168.0,0.1378,0.0,11881.2619,2937.1077,1985.3,14.2202,12.0,166.5293,113.9
0,320.0,57600.1,1949.0,3697477.0,2120937.0,1576427.0,2114765.0,0.0,274.0,0.1406,0.0,7739.646,3469.7281,2254.4,13.5511,11.0,201.6313,135.6
0,330.0,50400.1,1707.0,3407644.0,1960342.0,1447176.0,1953753.0,0.0,235.0,0.1377,0.0,8340.8809,3424.1766,2244.2,14.1191,13.0,196.6914,132.8
0,460.0,21600.1,730.0,2519011.0,1433384.0,1085405.0,1422739.0,0.0,100.0,0.137,0.0,14332.84,2279.262,1578.0,14.76,12.0,152.2554,104.6
0,310.0,64800.1,2194.0,3952111.0,2289548.0,1662436.0,2283940.0,0.0,300.0,0.1367,0.0,7630.8267,3513.4233,2327.7,13.2133,11.0,205.8239,138.5
0,470.0,90000.0,3042.0,11249309.0,6528975.0,4720096.0,6520179.0,0.0,365.0,0.12,0.0,17886.6027,3248.5427,2194.6,16.7068,14.0,150.9301,103.7
0,460.0,14400.0,489.0,1625123.0,907793.0,717105.0,897150.0,0.0,79.0,0.1616,0.0,11490.0506,2182.4278,1566.9,14.3165,11.0,150.6107,105.1
0,440.0,18000.0,609.0,1922514.0,1093433.0,828877.0,1083177.0,0.0,79.0,0.1297,0.0,13839.9241,2181.1329,1694.0,15.7595,13.0,153.9765,108.0
0,350.0,46800.1,1584.0,3531250.0,2050495.0,1480595.0,2043336.0,0.0,227.0,0.1433,0.0,9032.0176,3253.3115,2333.9,13.8767,12.0,186.3901,126.8
0,290.0,72000.1,2436.0,3897687.0,2235324.0,1662265.0,2230451.0,0.0,337.0,0.1383,0.0,6632.0089,3391.5519,2512.9,14.2938,12.0,217.2552,145.3
0,350.0,28800.1,975.0,2141308.0,1233613.0,907544.0,1225993.0,0.0,139.0,0.1426,0.0,8873.9137,2778.741,2109.7,13.6763,12.0,184.5683,126.5
0,340.0,43200.1,1461.0,3059241.0,1751575.0,1307528.0,1744653.0,0.0,207.0,0.1417,0.0,8460.715,3495.8507,2281.6,14.4638,13.0,190.4222,129.2
0,330.0,54000.1,1828.0,3660166.0,2107757.0,1552294.0,2101251.0,0.0,252.0,0.1379,0.0,8363.1151,3505.3615,2349.2,14.4405,13.0,196.6751,132.7
0,410.0,68400.1,2315.0,6739757.0,3894802.0,2844780.0,3887387.0,0.0,294.0,0.127,0.0,13246.6259,3209.7514,2343.4,16.034,14.0,166.2927,113.2
0,280.0,75600.1,2557.0,3844331.0,2212670.0,1631560.0,2208128.0,0.0,361.0,0.1412,0.0,6128.2798,3530.9668,2472.5,12.651,10.0,224.9057,150.7
0,270.0,79200.0,2679.0,3820722.0,2200061.0,1620575.0,2195580.0,0.0,411.0,0.1534,0.0,5351.9465,3583.0178,2440.4,12.8662,10.0,228.4498,151.3
0,440.0,28800.1,975.0,3142196.0,1801527.0,1340462.0,1792304.0,0.0,124.0,0.1272,0.0,14527.4435,2567.1113,1708.2,15.2661,12.0,157.3132,108.1
0,420.0,36000.1,1219.0,3639768.0,2088410.0,1551168.0,2079231.0,0.0,167.0,0.137,0.0,12504.4491,2984.0635,2107.8,14.8982,11.0,162.5495,111.2
0,470.0,21600.1,730.0,2575935.0,1456310.0,1119387.0,1445894.0,0.0,98.0,0.1342,0.0,14859.3061,3278.9102,1847.1,15.9592,13.0,149.577,103.2
0,470.0,14400.0,489.0,1672377.0,933008.0,739129.0,922472.0,0.0,76.0,0.1554,0.0,12275.4211,1974.3776,1540.6,14.1053,12.0,147.5814,103.2
0,320.0,61200.1,2071.0,3936583.0,2259610.0,1676866.0,2253549.0,0.0,290.0,0.14,0.0,7790.7586,3491.7866,2369.4,13.6448,11.0,201.7027,135.6
0,350.0,46800.1,1584.0,3531250.0,2050495.0,1480595.0,2043336.0,0.0,227.0,0.1433,0.0,9032.0176,3253.3115,2333.9,13.8767,12.0,186.3901,126.8
0,340.0,50400.1,1707.0,3590277.0,2063707.0,1526437.0,2056771.0,0.0,242.0,0.1418,0.0,8526.7149,3381.5847,2292.4,14.3595,13.0,190.9942,129.4
0,360.0,46800.1,1584.0,3670460.0,2101122.0,1569186.0,2094107.0,0.0,234.0,0.1477,0.0,8978.1538,3252.1462,2193.6,13.3376,11.0,182.7147,123.1
0,450.0,18000.0,609.0,1997511.0,1129942.0,867368.0,1119451.0,0.0,88.0,0.1445,0.0,12839.25,2419.3034,1428.9,16.6705,12.0,154.1048,106.1
0,330.0,57600.1,1949.0,3911855.0,2255247.0,1656497.0,2248775.0,0.0,271.0,0.139,0.0,8320.9446,3479.4114,2245.2,14.3616,13.0,196.5697,132.8
0,360.0,28800.1,975.0,2233907.0,1272313.0,961449.0,1264410.0,0.0,153.0,0.1569,0.0,8314.7712,2964.8444,1978.3,12.451,10.0,182.3537,123.2
0,350.0,43200.1,1461.0,3253127.0,1886818.0,1366172.0,1879342.0,0.0,213.0,0.1458,0.0,8857.3005,3181.2845,2300.5,13.7653,12.0,185.9084,126.8
0,400.0,54000.1,1828.0,5079530.0,2920207.0,2159153.0,2912357.0,0.0,253.0,0.1384,0.0,11541.3202,3280.1455,2129.8,14.8617,12.0,170.3881,115.9
0,450.0,28800.1,975.0,3271225.0,1873864.0,1397135.0,1864107.0,0.0,137.0,0.1405,0.0,13676.8394,2976.5737,1914.6,16.5109,13.0,155.6927,107.0
0,440.0,46800.1,1584.0,5181992.0,2986774.0,2195001.0,2977597.0,0.0,203.0,0.1282,0.0,14712.1724,2851.1709,1892.4,16.0345,13.0,157.4617,108.2
0,320.0,64800.1,2194.0,4173862.0,2397077.0,1776656.0,2391243.0,0.0,304.0,0.1386,0.0,7884.1217,3507.0579,2474.3,13.6217,11.0,201.7031,135.6
0,300.0,72000.1,2436.0,4202288.0,2430026.0,1772158.0,2424879.0,0.0,351.0,0.1441,0.0,6922.151,3368.2781,2447.3,13.4302,11.0,210.4383,140.5
0,40.0,90000.0,3042.0,120795.0,63236.0,57556.0,64370.0,0.0,763.0,0.2508,0.0,81.8781,4933.5121,3659.3,4.1979,4.0,1475.8437,928.8
0,340.0,54000.1,1828.0,3855521.0,2218968.0,1636433.0,2212160.0,0.0,269.0,0.1472,0.0,8247.9517,3413.7524,2296.4,14.2862,13.0,191.2003,129.5
0,480.0,21600.1,730.0,2671012.0,1516606.0,1154172.0,1506087.0,0.0,89.0,0.1219,0.0,17039.5169,2459.8596,1683.8,16.4157,14.0,146.3247,100.6
0,480.0,14400.0,489.0,1739696.0,976897.0,762563.0,966292.0,0.0,72.0,0.1472,0.0,13567.0139,2111.8111,1567.4,15.2361,12.0,143.6077,100.4
0,50.0,90000.0,3042.0,185536.0,99610.0,85923.0,100533.0,0.0,730.0,0.24,0.0,135.4521,4535.5344,3239.4,4.7082,4.0,1168.5556,720.3
0,370.0,46800.1,1584.0,3861878.0,2229629.0,1632098.0,2221979.0,0.0,215.0,0.1357,0.0,10369.3674,3654.3991,2812.9,16.1256,13.0,180.4876,122.7
0,60.0,90000.0,3042.0,264305.0,144139.0,120160.0,144865.0,0.0,734.0,0.2413,0.0,195.3747,4674.3642,3172.0,5.4074,5.0,959.2601,601.9
0,280.0,79200.0,2679.0,4031012.0,2319773.0,1711137.0,2315080.0,0.0,378.0,0.1411,0.0,6135.9656,3532.2892,2539.5,12.7831,10.0,225.1909,151.0
0,290.0,75600.1,2557.0,4093548.0,2348839.0,1744607.0,2343985.0,0.0,360.0,0.1408,0.0,6523.5528,3433.1947,2517.0,14.3611,13.0,217.3314,145.6
0,370.0,28800.1,975.0,2335467.0,1330592.0,1004727.0,1322388.0,0.0,140.0,0.1436,0.0,9503.2286,3090.9686,2522.7,16.1643,15.0,179.274,121.9
0,350.0,50400.1,1707.0,3809704.0,2211360.0,1598212.0,2204372.0,0.0,244.0,0.1429,0.0,9061.9508,3230.0234,2335.0,13.9877,12.0,186.5718,126.9
0,460.0,18000.0,609.0,2075147.0,1172394.0,902537.0,1161673.0,0.0,90.0,0.1478,0.0,13025.6,2256.6367,1578.0,14.9111,12.0,151.4088,104.5
0,360.0,46800.1,1584.0,3670460.0,2101122.0,1569186.0,2094107.0,0.0,234.0,0.1477,0.0,8978.1538,3252.1462,2193.6,13.3376,11.0,182.7147,123.1
0,440.0,36000.1,1219.0,3949168.0,2267127.0,1681839.0,2257754.0,0.0,159.0,0.1304,0.0,14257.6604,2612.6516,1736.5,16.0692,12.0,157.2428,108.2
0,330.0,61200.1,2071.0,4168046.0,2406300.0,1761617.0,2399916.0,0.0,283.0,0.1366,0.0,8501.8269,3575.0509,2349.2,14.4205,13.0,196.3446,132.6
0,490.0,14400.0,489.0,1806144.0,1015476.0,790426.0,1004039.0,0.0,87.0,0.1779,0.0,11671.1379,2048.0759,1596.4,15.4253,13.0,144.0999,100.9
0,460.0,28800.1,975.0,3394285.0,1944505.0,1449558.0,1934577.0,0.0,135.0,0.1385,0.0,14402.7407,2675.5896,1865.2,15.0519,12.0,153.0305,105.0
0,490.0,21600.1,730.0,2791736.0,1595351.0,1196157.0,1584169.0,0.0,104.0,0.1425,0.0,15338.9135,2246.4404,1742.8,16.8558,15.0,145.3546,100.2
0,480.0,90000.0,3042.0,11644568.0,6772570.0,4871754.0,6763603.0,0.0,365.0,0.12,0.0,18553.9863,3130.2016,2227.1,17.9671,16.0,148.8758,102.5
0,340.0,57600.1,1949.0,4122285.0,2375334.0,1746834.0,2368637.0,0.0,280.0,0.1437,0.0,8482.3357,3388.9943,2292.4,14.2357,13.0,191.0751,129.5
0,380.0,46800.1,1584.0,4029589.0,2317855.0,1711585.0,2310028.0,0.0,238.0,0.1503,0.0,9737.8866,3479.6987,2419.8,15.479,13.0,176.412,120.0
0,360.0,43200.1,1461.0,3385515.0,1937195.0,1448165.0,1929997.0,0.0,217.0,0.1485,0.0,8926.1659,3201.2502,2183.5,13.2535,11.0,182.6289,123.1
0,420.0,68400.1,2315.0,7028926.0,4061534.0,2967182.0,4053847.0,0.0,301.0,0.13,0.0,13492.4684,3506.2608,2470.5,16.7409,14.0,163.3749,111.3
0,350.0,54000.1,1828.0,4086888.0,2372491.0,1714250.0,2365530.0,0.0,263.0,0.1439,0.0,9019.8783,3283.1392,2334.7,13.8365,12.0,186.8234,127.0
0,310.0,72000.1,2436.0,4392634.0,2544891.0,1847627.0,2539565.0,0.0,343.0,0.1408,0.0,7418.5073,3481.4738,2288.4,13.5131,11.0,205.85,138.4
0,330.0,64800.1,2194.0,4417946.0,2551937.0,1865879.0,2545843.0,0.0,303.0,0.1381,0.0,8421.2343,3671.4611,2384.5,14.6502,13.0,196.4813,132.6
0,380.0,28800.1,975.0,2420337.0,1374692.0,1045479.0,1366503.0,0.0,141.0,0.1446,0.0,9748.5887,2941.9546,2069.8,15.4255,12.0,176.0954,120.2
0,450.0,36000.1,1219.0,4118945.0,2370023.0,1748704.0,2360387.0,0.0,169.0,0.1386,0.0,14022.8047,3188.6195,1980.4,16.7101,13.0,155.257,106.6
